danceability,energy,liveness,loudness,tempo,speechiness,valence,acousticness,cluster,id
0.252,0.255,0.108,-13.735,123.376,0.054,0.0364,0.891,16,1e5mJvrDay2MOTl9bLVN98
0.119,0.219,0.0981,-20.846,176.945,0.0786,0.0635,0.806,16,16B8cLSG1jP9lRb8xhc3m2
0.151,0.242,0.0648,-25.858,142.179,0.0445,0.108,0.954,16,2L8O6o6mlTk4Rqavf0oMjV
0.108,0.0856,0.0986,-29.088,92.366,0.04,0.0382,0.578,6,704YanLK0sJpJvSVE28f5r
0.154,0.182,0.133,-23.676,107.519,0.0653,0.0351,0.0101,11,5gZrWFrgmXmNHOYBKR5iEY
0.0913,0.15,0.666,-20.871,88.221,0.0409,0.106,0.85,13,0YWaCC1gcax9fJecglrAQl
0.148,0.087,0.0912,-29.632,67.014,0.0407,0.036,0.939,6,5sXjeirUzWuxROuwQnh2lr
0.208,0.431,0.911,-14.564,109.856,0.0458,0.0376,0.703,13,2GMIjGOrPK1abcMPMXHus0
0.0898,0.102,0.0974,-24.613,78.415,0.0385,0.0353,0.995,6,27dLu0Ci8TXFMTlfbdcVMf
0.0796,0.377,0.384,-19.991,82.526,0.0425,0.0615,0.524,4,3Ojl9xgEcsOBfdKwKpYqfM
0.182,0.163,0.109,-24.489,135.353,0.0485,0.0268,0.895,16,49E2YNuc3PXnisojzDAKw2
0.159,0.0178,0.0737,-31.988,131.414,0.0428,0.0398,0.965,6,34aclvf4Nwyrn5jDuxvaOk
0.178,0.568,0.152,-15.707,84.212,0.0857,0.0585,0.0409,11,7GDbjLB0JxUt6f7nl2GBBO
0.165,0.173,0.0984,-29.59,111.635,0.0532,0.0368,0.744,6,7unnhqIAYx1e8XZlOpVhuJ
0.19,0.129,0.164,-28.264,95.727,0.0404,0.0321,0.967,6,6v2WULlMW8t0F0FlXwUISR
0.152,0.00473,0.105,-20.789,107.813,0.0574,0.0263,0.799,4,1saJGld23EaKkekDOi0XzJ
0.248,0.00873,0.11,-41.79,111.988,0.0641,0.0339,0.907,6,1x4PM1LHCGavRMRkHlstAP
0.166,0.00239,0.148,-18.118,119.54,0.0563,0.0379,0.0,11,5jFydag6ShtfoBkt8MWWF5
0.169,0.495,0.079,-14.302,116.92,0.0768,0.0365,0.544,11,6i7bXuG2HBFDHLUFfFBbkp
0.168,0.000811,0.109,-37.315,120.556,0.0668,0.0315,0.797,6,1b2Zzq2voaKnzJPCCAsihh
0.165,0.0252,0.09,-30.183,84.528,0.0468,0.022,0.928,6,2BTHyMWk0aahsX2MLAZ9VW
0.146,0.00304,0.11,-28.501,105.695,0.0675,0.0378,0.814,6,7yaJA7JpCfKIkyTBQ1PMJO
0.135,0.268,0.116,-13.793,142.209,0.0412,0.0322,0.0265,11,59lmye6Jx827wJ4vSsOquu
0.0801,0.146,0.373,-24.329,73.146,0.0453,0.0366,0.755,4,0YAgnwPtLerlyuXmXYNTOm
0.143,0.848,0.103,-8.491,93.853,0.0949,0.0356,0.0402,7,6UVDmDbISemhc8yfyBkEkG
0.162,0.0255,0.101,-31.872,131.581,0.0427,0.0395,0.983,6,4GlkMfr2pR4C3irS13SAhB
0.0766,0.0306,0.103,-31.072,173.23,0.0469,0.405,0.875,16,2ZpWfx7AgXSAd9Vz3kjPs4
0.155,0.328,0.121,-12.806,108.138,0.0433,0.0336,0.119,11,3nxfpwJxQBHqxFxTWvKCOv
0.164,0.118,0.0951,-22.802,136.687,0.0422,0.0358,0.961,16,0EebxSBsmXuUIpcoswbDXL
0.0887,0.08,0.12,-32.084,171.912,0.0556,0.0351,0.741,16,1AOVo55nk4pzIwxvSp0yvD
0.138,0.073,0.363,-15.541,140.023,0.0478,0.0302,0.929,16,7pWhUmk86qetJdfFGTF8NX
0.0829,0.188,0.0993,-23.19,74.99,0.0438,0.0385,0.877,4,58Dm2zM7MHYniP1SliLxO1
0.129,0.119,0.0783,-26.669,144.053,0.056,0.031,0.936,16,7djJc2QuJR9lqYb2CJYW88
0.222,0.35,0.285,-19.157,90.127,0.0756,0.0859,0.358,11,4B1GCGJstjjv9ZEsp9MgwP
0.161,0.424,0.413,-14.017,128.606,0.0603,0.0652,0.796,13,1p6sHrCJSjQrTUUKRXw8VI
0.166,0.172,0.0934,-19.368,65.917,0.0403,0.0295,0.6,4,2Xjs5UQSCEVeYqx0Trf826
0.148,0.0836,0.1,-33.024,137.514,0.0476,0.157,0.979,6,3DQ57PET03FrKgbQwjr7lG
0.215,0.498,0.174,-24.501,134.22,0.143,0.0379,0.338,16,0xPnt7wdhgiBH8fbxVIw2V
0.169,0.652,0.081,-12.911,115.997,0.103,0.0361,0.0184,11,2Y7KnIE3ax6CagOJyFl6p5
0.373,6.65e-05,0.276,-13.909,120.542,0.433,0.571,0.666,17,7AK1CkTpXo77IiFbZLw7sp
0.0684,0.387,0.0988,-14.586,77.31,0.0455,0.0873,0.746,4,7HmighOA3YKcGnpzShGPkD
0.294,0.457,0.956,-18.01,61.571,0.0509,0.0671,0.548,13,2EAlRs8m4NAoZ48ybhaIPC
0.0904,0.0343,0.101,-30.157,86.206,0.0436,0.0345,0.993,6,16TuXsZIm3S82OTkUaWbVg
0.208,0.375,0.201,-18.9,76.066,0.0486,0.0324,0.802,4,2SA8L1Us3phpuAtr8ltK0G
0.162,0.0162,0.107,-29.675,131.005,0.0431,0.15,0.844,6,61l49Mp2NII7mRjxFU62fJ
0.0906,0.32,0.114,-23.473,85.483,0.0571,0.039,0.431,4,6e2VAMweKgRvsIjedPe8mO
0.192,0.437,0.117,-14.899,83.842,0.0507,0.0398,0.307,11,4TeRpWQEZ3zsM3PKCB8ITf
0.121,0.412,0.0846,-17.966,86.208,0.0472,0.108,0.927,4,3oRl6QBF73cLi3gejeGejl
0.178,0.119,0.0702,-24.775,137.329,0.0439,0.0341,0.976,16,1XrRmmuZARMBEwTxbHHHOt
0.147,0.0831,0.108,-22.153,137.151,0.039,0.039,0.233,16,2gbjYoR0J2BTJJ41HX12xL
0.156,0.454,0.143,-19.38,108.649,0.146,0.257,0.194,11,4WEKpSBVfhVyBbQ3seE9bX
0.16,0.173,0.0658,-23.41,132.504,0.0391,0.0295,0.994,16,1YGBajUNTTWCWsbWEOjPzN
0.217,0.185,0.106,-21.28,80.911,0.0325,0.0612,0.829,4,6GeUt9J7McCvtEFqAyuhEe
0.105,0.0108,0.1,-22.076,92.414,0.0536,0.0319,0.918,4,7D1VHNG2MxPZed709tuTHl
0.2,0.0709,0.113,-26.107,79.684,0.0342,0.0345,0.816,6,7JK7Fg3bsGxyKWWlcQcCS0
0.157,0.109,0.0824,-31.387,72.289,0.0443,0.0364,0.725,6,6LI9esmy1Y0vXCZCmerGYz
0.17,0.232,0.106,-23.024,127.537,0.0368,0.0317,0.165,11,5nfBtUgxhlndCQ12NjjoeQ
0.0617,0.0956,0.0581,-25.887,64.709,0.0397,0.0359,0.896,6,6b6hRi1V2vLDdCKuAkkVbb
0.144,0.16,0.689,-18.276,73.534,0.0641,0.0309,0.254,13,6xYlA1m09a40owkpTqdNfz
0.156,0.245,0.121,-23.665,61.945,0.0346,0.196,0.813,4,0k5PhRXc9kJVtARanlmf5e
0.172,0.72,0.152,-13.958,109.115,0.107,0.0464,0.707,11,0oZbUamDjUBji6dMztRo11
0.0757,0.0311,0.356,-9.453,83.625,0.344,0.0336,1.21e-06,11,2zhGPV6KunycpiUp2YPfOz
0.204,0.0207,0.108,-16.902,92.629,0.0488,0.0385,0.178,11,4VJmCtbOBrOzEZi7Yoatdn
0.16,0.3,0.104,-20.727,73.366,0.0471,0.0366,0.988,4,2GBrfBE0SbObycHc5CLLEg
0.0935,0.174,0.111,-16.123,89.466,0.0886,0.0338,0.637,4,2XeFmntWBKh8HUxDNyS4JR
0.169,0.0665,0.1,-16.754,67.933,0.0588,0.0231,0.968,4,3vuYKdZxJuwKYxVEIWVWj9
0.148,0.0272,0.444,-16.655,142.216,0.0787,0.0385,0.37,16,1auvFSdrGZJRNtL8wLPAHG
0.19,0.136,0.265,-22.233,88.422,0.0514,0.127,0.939,4,0j3Ej34HAD07F35xwBJ0HG
0.426,0.584,0.192,-5.293,193.438,0.296,0.272,0.0383,12,557un1HgwYMuqfWGSTmnxw
0.892,0.714,0.0521,-6.055,100.972,0.141,0.817,0.201,2,1AWQoqb9bSvzTjaLralEkT
0.759,0.699,0.443,-5.745,92.96,0.0307,0.907,0.202,10,3MjUtNVVq3C8Fn0MP3zhXa
0.778,0.824,0.405,-5.892,100.024,0.0707,0.758,0.284,10,3ZFTkvIE7kyPt6Nu3PEa7V
0.845,0.768,0.0575,-5.448,100.0,0.188,0.96,0.00733,2,7LqjznQwfrax7MjQXmxqdQ
0.689,0.694,0.148,-5.83,99.039,0.027,0.482,0.257,14,47BBI51FKFwOMlIiX6m8ya
0.692,0.711,0.12,-7.498,125.135,0.0317,0.875,0.225,2,1TfqLAPs4K3s2rJMoCokcS
0.633,0.8,0.137,-6.945,175.716,0.166,0.913,0.209,9,11mwFrKvLXCbcVGNxffGyP
0.755,0.837,0.289,-2.718,120.028,0.142,0.714,0.0991,10,0HPD5WQqrq7wPWR7P7Dw1i
0.709,0.824,0.0888,-8.824,118.818,0.0453,0.867,0.207,2,2tUBqZG2AbRi7Q0BIrVrEj
0.664,0.758,0.0598,-6.583,99.259,0.21,0.701,0.00238,8,0TwBtDAWpkpM3srywFVOV5
0.704,0.861,0.0992,-4.221,128.99,0.0493,0.636,0.587,2,3u5N55tHf7hXATSQrjBh2q
0.788,0.79,0.204,-6.14,107.645,0.0414,0.867,0.242,2,1aOmguVejTHGDMmXjNpSPo
0.609,0.444,0.104,-9.129,118.402,0.106,0.166,0.603,1,3XVBdLihbNbxUwZosxcGuJ
0.774,0.838,0.242,-3.914,143.04,0.114,0.924,0.0249,2,6I9VzXrHxO9rA9A5euc8Ak
0.587,0.583,0.124,-5.284,139.92,0.0313,0.15,0.248,0,0gJvqi9QyASOCtJu99tytc
0.605,0.629,0.097,-5.051,99.893,0.0278,0.308,0.434,14,4AFwnrH5atiJoAd5xS5QtR
0.773,0.859,0.914,-4.913,118.459,0.0747,0.813,0.0855,19,3S2R0EVwBSAVMd5UMgKTL0
0.486,0.617,0.109,-7.115,138.015,0.0287,0.417,0.0954,0,4zOfy9kqJlG0ZXvcaSh4gv
0.527,0.942,0.188,-5.64,148.723,0.0366,0.495,0.0115,0,7FwBtcecmlpc1sLySPXeGE
0.777,0.725,0.0917,-9.012,128.349,0.047,0.851,0.126,2,6wLr2oR8eqUG5Beleh2Crm
0.785,0.824,0.0424,-4.203,113.501,0.0365,0.841,0.144,2,10A03OyuWyErmqSxsMGX96
0.682,0.742,0.0979,-7.595,130.033,0.0492,0.356,0.135,14,2wUlYDGGXlSvm2NkGj0Qio
0.575,0.643,0.249,-8.854,152.854,0.0331,0.789,0.136,9,5WDLRQ3VCdVrKw0njWe5E5
0.743,0.766,0.509,-6.375,127.96,0.0265,0.61,0.0873,10,4kLLWz7srcuLKA7Et40PQR
0.771,0.655,0.0685,-10.842,119.747,0.0372,0.97,0.152,2,1ZPlNanZsJSPK5h9YZZFbZ
0.751,0.501,0.0467,-12.151,167.057,0.0551,0.902,0.234,2,4o6BgsqLIBViaGVbx5rbRk
0.932,0.457,0.0414,-9.62,117.002,0.0541,0.884,0.0173,2,7J1uxwnxfQLu4APicE5Rnj
0.671,0.712,0.103,-7.815,113.805,0.0476,0.462,0.429,14,2fuCquhmrzHpu5xcA1ci9x
0.817,0.599,0.0873,-9.249,108.873,0.0328,0.548,0.132,14,2KH16WveTQWT6KOG9Rg6e2
0.808,0.812,0.134,-5.012,100.331,0.0381,0.269,0.52,14,1kiNatIrwDusOZfR29W0LJ
0.887,0.48,0.0662,-11.994,95.846,0.117,0.607,0.0094,2,0HEmnAUT8PHznIAAmVXqFJ
0.554,0.783,0.631,-5.852,105.39,0.0457,0.813,0.416,19,4w3tQBXhn5345eUXDGBWZG
0.711,0.292,0.131,-15.523,103.951,0.037,0.194,0.313,14,2M9ro2krNb7nr7HSprkEgo
0.663,0.784,0.214,-11.245,108.492,0.0438,0.505,0.125,14,2JCTiiJQFWQNC0Zp8rsJRB
0.715,0.796,0.0658,-4.889,129.041,0.0534,0.431,0.0284,8,7eXrGBrl1mBKhxlWX0IoOQ
0.888,0.5,0.0867,-7.801,123.229,0.0505,0.842,0.0948,2,2a1cUvC0Df5Syc3BJJgWap
0.54,0.49,0.142,-10.151,130.992,0.027,0.336,0.414,1,19wadMw1A8XejDV4p5wMt1
0.675,0.649,0.0959,-10.271,116.624,0.0319,0.596,0.0204,2,0odIT9B9BvOCnXfS0e4lB5
0.724,0.523,0.0811,-11.139,185.075,0.116,0.965,0.0745,9,4xiyq1iRdsxuU1BPUJ490Z
0.885,0.844,0.0494,-9.225,124.602,0.0733,0.715,0.0147,2,21qnJAMtzC6S5SESuqQLEK
0.71,0.68,0.0493,-4.676,129.971,0.106,0.571,0.0078,2,3JTMWdhcJPiegDSe7SvZS3
0.671,0.373,0.0481,-18.064,92.718,0.0323,0.732,0.257,14,2374M0fQpWi3dLnB54qaLX
0.754,0.927,0.307,-2.597,119.494,0.0313,0.975,0.173,10,2j8bXaOBeEeyoY4ZpCcFIW
0.741,0.838,0.138,-7.622,115.689,0.0637,0.586,0.407,2,23M7cQkNJLiddeubvVgaQl
0.724,0.802,0.342,-6.117,143.116,0.0337,0.729,0.25,10,0Z9UkcT1pnrmLciUJPcMMS
0.799,0.602,0.0658,-9.714,94.333,0.061,0.717,0.117,2,7nVzOpFNZVFZtbq3OGJHX9
0.54,0.429,0.141,-11.822,110.171,0.0285,0.113,0.000202,14,6ADSaE87h8Y3lccZlBJdXH
0.526,0.358,0.0942,-7.239,78.989,0.0243,0.399,0.525,14,5MoDQWMDMaAGDEiWsJfeCi
0.64,0.649,0.0551,-10.345,124.825,0.0264,0.865,0.216,2,4CoSCPlKNrWli7E5kFtbcl
0.537,0.789,0.138,-5.578,123.763,0.0549,0.527,0.372,8,1HPJOoIVdUPuaebxzMrVaD
0.672,0.813,0.1,-6.142,134.239,0.0378,0.814,0.0681,2,3bBE6dotfVu7eUeMdDe74a
0.658,0.963,0.951,-3.283,134.798,0.0326,0.793,0.00283,19,3vSn1frPgFcRXrjWOfhMLl
0.431,0.59,0.0981,-6.362,150.193,0.0284,0.257,0.163,0,7CKbqqrs0AS1si1ZgaQdcj
0.713,0.678,0.149,-3.525,138.009,0.102,0.734,0.273,2,7H6ev70Weq6DdpZyyTmUXk
0.673,0.863,0.0601,-10.352,91.703,0.0451,0.938,0.243,2,1wZ7o1mZysv1l26ZWawVfW
0.633,0.921,0.309,-7.719,119.865,0.0495,0.925,0.0261,10,6y0Etr2KJr0sdcEp7ajoUK
0.382,0.593,0.123,-11.964,113.002,0.0323,0.223,0.355,11,1JekRMGQ8iN4G1AAdh0SBa
0.741,0.29,0.0924,-13.251,93.699,0.0302,0.443,0.294,14,3fbnbn6A5O5RNb08tlUEgd
0.881,0.874,0.154,-4.505,107.891,0.139,0.858,0.0175,2,0weAUscowxeqDtpCgtbpgp
0.687,0.918,0.344,-4.676,110.06,0.0392,0.747,0.00211,10,73q3FpQVXWk5eSUnyo83E4
0.768,0.864,0.162,-6.145,110.008,0.0324,0.891,0.101,2,1Je1IMUlBXcx1Fz0WE7oPT
0.601,0.504,0.137,-9.761,78.986,0.0284,0.564,0.31,14,6vcdzohhBSbNdsZBh5IRpQ
0.668,0.871,0.166,-10.596,120.025,0.055,0.906,0.0489,2,3ybu5Kan1i9Pf9QU6IP3Fe
0.741,0.894,0.089,-3.826,114.879,0.0496,0.96,0.0814,2,2Cy7QY8HPLk925AyNAt6OG
0.867,0.517,0.0864,-13.222,133.148,0.0875,0.866,0.00456,2,1B75hgRqe7A4fwee3g3Wmu
0.557,0.74,0.148,-10.999,114.379,0.0879,0.801,0.0018,8,36rXHqN7D1ETFhyKXXKs4w
0.704,0.636,0.35,-6.029,111.845,0.0252,0.89,0.0344,10,7aQjPecQdIuNd1sz3KCDhD
0.52,0.709,0.18,-7.125,76.039,0.0352,0.536,0.247,8,6urCAbunOQI4bLhmGpX7iS
0.526,0.763,0.359,-12.663,136.205,0.0341,0.514,0.00126,15,4QlzkaRHtU8gAdwqjWmO8n
0.626,0.134,0.113,-14.898,91.893,0.0298,0.239,0.467,18,1gVgkQFOKa8Wc1HYsJtPdH
0.964,0.595,0.0405,-6.887,128.593,0.109,0.629,0.0248,2,3rKCDtV8UcF0RytSiXxypc
0.619,0.67,0.331,-10.322,129.269,0.0353,0.777,0.00165,10,45Ia1U4KtIjAPPU7Wv1Sea
0.69,0.74,0.0858,-3.342,125.092,0.0351,0.657,0.447,2,2mqaYmF0XmV8egZB6jQOtN
0.632,0.856,0.347,-3.463,119.397,0.0348,0.867,0.0624,10,3Fzlg5r1IjhLk2qRw667od
0.82,0.528,0.257,-11.179,120.091,0.0321,0.931,0.111,2,3ZpQiJ78LKINrW9SQTgbXd
0.547,0.707,0.285,-8.74,119.576,0.0338,0.654,8.14e-05,10,0smyCrJiibi2uwCiq5R1vj
0.743,0.675,0.0685,-4.267,92.909,0.0953,0.59,0.0251,8,1KGi9sZVMeszgZOWivFpxs
0.736,0.811,0.107,-4.17,103.502,0.081,0.609,0.00132,8,4BggEwLhGfrbrl7JBhC8EC
0.543,0.912,0.0565,-10.71,103.731,0.0601,0.836,0.00162,8,4ePP9So5xRzspjLFVVbj90
0.621,0.901,0.0875,-5.396,113.967,0.0302,0.744,0.17,8,1Cwsd5xI8CajJz795oy4XF
0.383,0.662,0.248,-5.162,121.154,0.0333,0.138,0.165,7,225xvV8r1yKMHErSWivnow
0.823,0.417,0.0765,-12.643,111.928,0.032,0.522,0.562,1,39qYD4J4BKvZMQgxfXl5bv
0.727,0.974,0.174,-2.261,79.526,0.0664,0.965,0.103,8,2PpruBYCo4H7WOBJ7Q2EwM
0.593,0.642,0.0804,-7.284,76.403,0.0299,0.736,0.313,8,5TAf4lnZCZTLlZHNZMLFLi
0.533,0.272,0.111,-12.9,120.02,0.031,0.133,0.667,18,5mgCMlxQW7fmHbrdJuowbB
0.649,0.647,0.0686,-7.695,125.02,0.0452,0.405,0.0039,14,3850dYVgOFIXJh5U4BFEWH
0.82,0.731,0.131,-6.02,127.076,0.159,0.793,0.0133,2,5RzFJd6W40SDTyZkX6xx45
0.557,0.8,0.0906,-8.477,135.47,0.0601,0.582,0.00132,8,1sTsuZTdANkiFd7T34H3nb
0.851,0.806,0.121,-4.62,118.999,0.0787,0.787,0.118,2,1QV6tiMFM6fSOKOGLMHYYg
0.802,0.903,0.173,-3.267,128.93,0.046,0.96,0.0011,2,02jcEwywffn3Tsb48fXmlW
0.819,0.774,0.0896,-2.53,95.004,0.101,0.947,0.0297,2,4oY2T9ur7Ll5b2kpBlcWcb
0.59,0.976,0.155,-4.866,114.996,0.0488,0.686,0.000154,8,3j4viUIDSuB4xfYYlp3Lpa
0.793,0.688,0.145,-4.216,120.058,0.0328,0.221,0.079,14,3N9pOaB1a8nIULbCgmEVXc
0.557,0.803,0.737,-3.599,92.134,0.213,0.657,0.0124,19,0l0CvurVUrr2w3Jj1hOVFc
0.967,0.599,0.0526,-5.659,117.0,0.0706,0.964,0.0679,2,4Lvc9SbPc0svm9TEoMgFzB
0.581,0.827,0.0522,-4.566,174.013,0.141,0.549,0.0101,9,5i66xrvSh1MjjyDd6zcwgj
0.76,0.801,0.665,-3.769,109.919,0.0534,0.653,0.0144,19,7GbqE3MlkKosIaCvf50JRK
0.855,0.587,0.105,-4.589,111.97,0.0336,0.64,0.0505,2,1vxw6aYJls2oq3gW0DujAo
0.774,0.839,0.252,-3.948,142.985,0.114,0.923,0.027,2,26nr9XnFCYWxBTIP7HyWXg
0.407,0.558,0.34,-13.609,71.815,0.0552,0.777,0.0541,10,3N4DI1vuTSX1tz7fa2NQZw
0.793,0.859,0.133,-3.774,129.911,0.0332,0.964,0.266,2,1zusIxNqJu8i4g6P6hJ2Qa
0.521,0.688,0.254,-5.589,105.72,0.0293,0.596,0.176,8,659zJElV05fcYUNQeIWUaS
0.651,0.663,0.0994,-5.569,102.0,0.0281,0.465,0.228,14,4llK75pXNWZz6KAho2Gp16
0.469,0.132,0.0873,-14.001,66.989,0.0798,0.36,0.928,18,2ZA4uMlSZjaoWGFqP1tsLI
0.635,0.647,0.154,-5.864,104.058,0.0366,0.201,0.192,14,6LtPIXlIzPOTF8vTecYjRe
0.512,0.525,0.081,-6.823,169.951,0.0401,0.294,0.327,0,4kbz7rHVbyjKasuuqelccQ
0.64,0.743,0.101,-4.08,122.035,0.0379,0.361,0.269,14,5fVZC9GiM4e8vu99W0Xf6J
0.72,0.808,0.0634,-5.627,126.041,0.0379,0.869,0.00793,2,49X0LAl6faAusYq02PRAY6
0.652,0.609,0.233,-7.519,95.986,0.037,0.482,0.263,14,0KQx6HOpJueiSkztcS0r7D
0.663,0.746,0.0929,-3.567,102.847,0.0321,0.325,0.0697,14,3xl7PsO7Hzuig6To9FgDm6
0.756,0.632,0.0963,-8.441,99.009,0.164,0.505,0.000165,14,3U3Ff8ZvL6oEu1r98gCCWW
0.37,0.858,0.229,-4.885,175.077,0.0545,0.464,0.00815,12,3UygY7qW2cvG9Llkay6i1i
0.631,0.804,0.249,-6.001,98.015,0.0241,0.476,0.0421,8,1uckBSSDWMjRiNJ5bpWCHI
0.451,0.931,0.361,-3.871,122.961,0.0719,0.172,0.00076,3,1jJci4qxiYcOHhQR247rEU
0.673,0.886,0.0826,-4.44,97.012,0.0431,0.795,0.185,8,4HlFJV71xXKIGcU3kRyttv
0.818,0.705,0.613,-6.679,138.559,0.177,0.772,0.00836,19,0d28khcov6AiegSCpG5TuT
0.496,0.857,0.0495,-3.313,167.144,0.0649,0.619,0.0622,9,0wG4gampO24nC7VKm5pxjg
0.599,0.732,0.143,-6.843,97.997,0.026,0.295,0.0145,14,2Ms33RTRCT6gArrpcrPxmo
0.472,0.671,0.159,-4.649,82.952,0.029,0.0681,0.0129,7,77loZpT5Y5PRP1S451P9Yz
0.653,0.429,0.0693,-10.473,146.073,0.0297,0.627,0.0849,2,7H3ojI1BsVy0dEJENqMt1k
0.514,0.911,0.775,-2.027,161.109,0.41,0.619,0.0559,19,2Mpj1Ul5OFPyyP4wB62Rvi
0.706,0.8,0.0822,-6.333,100.011,0.0399,0.629,0.00584,8,3U5JVgI2x4rDyHGObzJfNf
0.448,0.665,0.0828,-4.203,172.004,0.026,0.304,0.06,0,1SKPmfSYaPsETbRHaiA18G
0.623,0.669,0.111,-9.985,94.028,0.0412,0.492,0.211,14,6CU0zWIWVTEnmWpSjVHM93
0.422,0.712,0.051,-5.907,78.454,0.1,0.471,0.273,8,2CvOqDpQIMw69cCzWqr5yr
0.644,0.549,0.134,-5.415,90.04,0.0285,0.167,0.0209,14,6IwKcFdiRQZOWeYNhUiWIv
0.542,0.905,0.136,-5.653,153.398,0.054,0.374,0.00172,0,5A1FmxbYVRZKy4nc16MAue
0.755,0.837,0.289,-2.718,120.028,0.142,0.714,0.0991,10,0HPD5WQqrq7wPWR7P7Dw1i
0.624,0.91,0.0789,-5.703,104.042,0.0297,0.767,0.0285,8,7kzKAuUzOITUauHAhoMoxA
0.762,0.661,0.256,-6.075,130.009,0.0687,0.769,0.15,2,1hGy2eLcmC8eKx7qr1tOqx
0.656,0.578,0.118,-8.97,94.514,0.0922,0.556,0.235,14,3ibKnFDaa3GhpPGlOUj7ff
0.72,0.808,0.0634,-5.627,126.041,0.0379,0.869,0.00793,2,49X0LAl6faAusYq02PRAY6
0.724,0.695,0.0889,-5.226,139.0,0.0622,0.235,0.073,0,4fixebDZAVToLbUCuEloa2
0.366,0.94,0.188,-5.119,130.198,0.0696,0.369,0.000769,7,5FZxsHWIvUsmSK1IAvm2pp
0.585,0.776,0.3,-5.898,77.987,0.0459,0.427,0.0572,3,5xEM5hIgJ1jjgcEBfpkt2F
0.625,0.85,0.174,-3.904,94.661,0.0495,0.633,0.346,8,25FTMokYEbEWHEdss5JLZS
0.82,0.731,0.131,-6.02,127.076,0.159,0.793,0.0133,2,5RzFJd6W40SDTyZkX6xx45
0.456,0.573,0.114,-3.866,76.19,0.0275,0.0992,0.578,14,3TCauNPqFiniaYHBvEVoHG
0.555,0.717,0.116,-5.114,112.03,0.0269,0.374,0.0414,14,2n6FX3Jcg4b4Leoz0GOqBF
0.878,0.724,0.133,-5.373,121.906,0.129,0.904,0.168,2,7hhclvecTpNxNNRCk7NUoc
0.484,0.368,0.118,-7.784,92.923,0.0341,0.142,0.74,18,5sra5UY6sD658OabHL3QtI
0.894,0.791,0.0388,-4.699,105.018,0.112,0.583,0.0183,2,5rb9QrpfcKFHM1EUbSIurX
0.534,0.87,0.241,-3.078,126.019,0.0425,0.462,0.000334,8,0JiY190vktuhSGN6aqJdrt
0.489,0.649,0.101,-5.11,158.009,0.0336,0.77,0.000603,9,57Xjny5yNzAcsxnusKmAfA
0.673,0.886,0.0826,-4.44,97.012,0.0431,0.795,0.185,8,4HlFJV71xXKIGcU3kRyttv
0.647,0.729,0.134,-6.251,94.01,0.0236,0.687,0.0206,8,7vFv0yFGMJW3qVXbAd9BK9
0.727,0.552,0.198,-8.074,168.189,0.14,0.607,0.227,9,0ARK753YaiJbpLUk7z5yIM
0.56,0.595,0.132,-4.53,104.011,0.0274,0.144,0.199,14,5hnyJvgoWiQUYZttV4wXy6
0.706,0.8,0.0822,-6.333,100.011,0.0399,0.629,0.00584,8,3U5JVgI2x4rDyHGObzJfNf
0.624,0.654,0.104,-6.582,73.898,0.183,0.564,0.577,14,7Lf7oSEVdzZqTA0kEDSlS5
0.63,0.504,0.308,-6.152,89.946,0.0334,0.487,0.0953,14,1oQZk2bKBLgP1cbuFKvjkq
0.597,0.837,0.839,-6.518,126.342,0.375,0.447,0.00427,19,1xNcBAoUw8Hz6LqK2jt4Ff
0.682,0.944,0.127,-6.956,129.99,0.0375,0.432,0.186,8,2ythTsnUtYWtpMaOaJhsHz
0.653,0.429,0.0693,-10.473,146.073,0.0297,0.627,0.0849,2,7H3ojI1BsVy0dEJENqMt1k
0.605,0.629,0.097,-5.051,99.893,0.0278,0.308,0.434,14,4AFwnrH5atiJoAd5xS5QtR
0.276,0.715,0.201,-5.356,137.028,0.0432,0.173,0.00552,7,2TYC9SaRhYypUQzB1ZVTG2
0.741,0.759,0.628,-5.096,97.084,0.12,0.362,0.0218,19,3jVSV60WZE5jPE2a6KGNFy
0.699,0.83,0.0995,-4.898,105.809,0.0633,0.889,0.00243,2,6kopmMZiyLmw7h66uXcXR7
0.792,0.697,0.131,-4.204,120.051,0.032,0.22,0.0946,14,4N6R6yqkFUTyF3AYOdR0T7
0.765,0.754,0.157,-3.736,91.973,0.0764,0.404,0.0053,14,76Y07hjDi7fjJnZKsQbEaF
0.662,0.949,0.135,-4.758,91.954,0.108,0.516,0.128,8,4UQDZlZhGUDoYMohwrY28v
0.332,0.214,0.0839,-12.518,67.531,0.0349,0.11,0.845,4,4eHbdreAnSOrDDsFfc4Fpm
0.502,0.89,0.217,-5.175,133.52,0.0364,0.259,0.000147,0,57bgtoPSgt236HzfBOd8kj
0.695,0.945,0.103,-6.165,125.013,0.0418,0.84,0.00341,2,5yaCquc7koPqtgj7v0lwHX
0.614,0.928,0.0845,-4.806,172.656,0.0516,0.879,0.0408,9,4r8lRYnoOGdEi6YyI5OC1o
0.431,0.723,0.374,-5.887,130.141,0.0568,0.19,0.145,3,7wuJGgpTNzbUyn26IOY6rj
0.777,0.601,0.0348,-5.931,97.911,0.126,0.68,0.0406,2,3XKIUb7HzIF1Vu9usunMzc
0.663,0.838,0.0782,-5.744,112.788,0.0286,0.752,0.2,8,6WK9dVrRABMkUXFLNlgWFh
